ticker,timestamp,minutes_remaining,side,entry_price,model_prob,market_prob_implied,edge,n_contracts,stake_dollars,fees,won,pnl,strike,btc_price_at_entry,vol_5m,bankroll_after
KXBTC15M-SYNTH-00046,2026-08-13 11:31:00+00:00,14,NO,0.4567,0.4915195985832077,0.4567,0.0517804014167923,20.717084381129972,9.461492436862057,0.36,False,-9.821492436862057,68085.74,68106.31,0.0005641370373836,936.3277512493437
KXBTC15M-SYNTH-00047,2026-08-13 11:46:00+00:00,14,NO,0.4514,0.4915400101501318,0.4514,0.057059989849868153,20.7427503599766,9.363277512493438,0.36,False,-9.723277512493437,68271.75,68294.42,0.0005679095334258,926.6044737368503
KXBTC15M-SYNTH-00048,2026-08-13 12:03:00+00:00,12,YES,0.3978,0.49090823369366754,0.3978,0.09310823369366755,23.293224578603578,9.266044737368503,0.4,True,13.627179841235076,68303.54,68262.95,0.0003158766570121,940.2316535780853
KXBTC15M-SYNTH-00049,2026-08-13 12:16:00+00:00,14,YES,0.3041,0.49048257939314915,0.3041,0.18638257939314917,30.91850225511626,9.402316535780853,0.46,True,21.056185719335403,68369.04,68285.72,0.0004389698704847,961.2878392974208
KXBTC15M-SYNTH-00050,2026-08-13 12:31:00+00:00,14,NO,0.2257,0.4925229370848256,0.2257,0.28177706291517435,42.5913973990882,9.612878392974208,0.53,False,-10.142878392974207,68564.03,68685.65,0.0008268656990638,951.1449609044465
KXBTC15M-SYNTH-00051,2026-08-13 12:46:00+00:00,14,YES,0.3575,0.4907116533361665,0.3575,0.13321165333616652,26.60545345187263,9.511449609044465,0.43,False,-9.941449609044465,68739.06,68678.38,0.000456688461639,941.2035112954021
KXBTC15M-SYNTH-00052,2026-08-13 13:03:00+00:00,12,YES,0.4268,0.4910146119078881,0.4268,0.06421461190788808,22.052565869151877,9.41203511295402,0.38,False,-9.792035112954022,68612.62,68582.58,0.0004849657010573,931.411476182448
KXBTC15M-SYNTH-00053,2026-08-13 13:18:00+00:00,12,YES,0.3269,0.4906357256333951,0.3269,0.16373572563339506,28.492244606376506,9.31411476182448,0.44,False,-9.75411476182448,68543.88,68475.81,0.000576671691668,921.6573614206236
KXBTC15M-SYNTH-00054,2026-08-13 13:31:00+00:00,14,YES,0.4201,0.49096444970815556,0.4201,0.07086444970815559,21.938999319700635,9.216573614206236,0.38,True,12.3424257054944,68300.08,68265.13,0.0006001537049545,933.999787126118
KXBTC15M-SYNTH-00055,2026-08-13 13:46:00+00:00,14,NO,0.3374,0.4920008746111849,0.3374,0.1705991253888151,27.68226992075039,9.33999787126118,0.44,False,-9.77999787126118,68374.43,68443.34,0.00060591301203,924.2197892548568
KXBTC15M-SYNTH-00056,2026-08-13 14:01:00+00:00,14,YES,0.3652,0.4907433152867682,0.3652,0.12554331528676815,25.307223144985123,9.242197892548567,0.42,False,-9.662197892548567,68567.12,68509.8,0.000588777233095,914.5575913623082
KXBTC15M-SYNTH-00057,2026-08-13 14:18:00+00:00,12,YES,0.3696,0.49080224568755937,0.3696,0.12120224568755938,24.74452357582003,9.145575913623082,0.41,False,-9.555575913623082,68398.36,68347.1,0.0003967762211152,905.0020154486851
KXBTC15M-SYNTH-00058,2026-08-13 14:31:00+00:00,14,NO,0.2975,0.49217544258567053,0.2975,0.21032455741432943,30.420235813401185,9.050020154486852,0.45,True,20.920215658914334,68184.94,68271.12,0.0006614828699808,925.9222311075995
KXBTC15M-SYNTH-00059,2026-08-13 14:48:00+00:00,12,NO,0.4349,0.49158278993343807,0.4349,0.07351721006656192,21.290462890494354,9.259222311075995,0.37,False,-9.629222311075994,68184.9,68211.84,0.0004459166846776,916.2930087965235
KXBTC15M-SYNTH-00060,2026-08-13 15:01:00+00:00,14,NO,0.4117,0.49169603722080996,0.4117,0.09660396277919009,22.256327636544167,9.162930087965234,0.38,False,-9.542930087965235,68333.41,68371.76,0.0007157827758631,906.7500787085582
KXBTC15M-SYNTH-00061,2026-08-13 15:16:00+00:00,14,NO,0.4202,0.4916620613169294,0.4202,0.08813793868307063,21.579011868361693,9.067500787085583,0.37,True,12.14151108127611,68399.57,68434.53,0.0006104637722999,918.8915897898344
KXBTC15M-SYNTH-00062,2026-08-13 15:31:00+00:00,14,NO,0.3203,0.49207344333798897,0.3203,0.18762655666201106,28.688466743360426,9.188915897898344,0.44,False,-9.628915897898343,68382.87,68459.13,0.0009546089457144,909.2626738919361
KXBTC15M-SYNTH-00063,2026-08-13 15:46:00+00:00,14,YES,0.2308,0.4901322882427468,0.2308,0.2593322882427468,39.39612971802149,9.09262673891936,0.49,True,29.813502979102132,68560.27,68441.58,0.0008416219890404,939.0761768710382
KXBTC15M-SYNTH-00064,2026-08-13 16:01:00+00:00,14,NO,0.3488,0.4919517371432009,0.3488,0.15924826285679905,26.92305552955958,9.390761768710382,0.43,False,-9.820761768710382,68573.94,68638.16,0.000863117630012,929.2554151023279
KXBTC15M-SYNTH-00065,2026-08-13 16:16:00+00:00,14,YES,0.3587,0.49071593035403344,0.3587,0.13201593035403342,25.906200588300194,9.29255415102328,0.42,False,-9.71255415102328,68671.42,68611.31,0.0008746394765049,919.5428609513046
KXBTC15M-SYNTH-00066,2026-08-13 16:31:00+00:00,14,NO,0.3758,0.49184064261312166,0.3758,0.13235935738687832,24.46894254793253,9.195428609513046,0.41,True,14.863513938419485,68541.56,68594.55,0.0006736718002923,934.4063748897241
KXBTC15M-SYNTH-00067,2026-08-13 16:46:00+00:00,14,NO,0.4152,0.4916817381069097,0.4152,0.09311826189309036,22.504970493490465,9.344063748897241,0.39,False,-9.734063748897242,68337.88,68374.82,0.0008219070854535,924.6723111408269
KXBTC15M-SYNTH-00068,2026-08-13 17:01:00+00:00,14,YES,0.223,0.4900914574181482,0.223,0.2670914574181482,41.465126060126764,9.246723111408269,0.51,False,-9.756723111408268,68597.58,68474.69,0.0006917538784344,914.9155880294186
KXBTC15M-SYNTH-00069,2026-08-13 17:16:00+00:00,14,YES,0.2702,0.4903262223258299,0.2702,0.2201262223258299,33.86068053402734,9.149155880294186,0.47,False,-9.619155880294187,68565.53,68466.33,0.0008519528159733,905.2964321491244
KXBTC15M-SYNTH-00070,2026-08-13 17:31:00+00:00,14,YES,0.4061,0.49090900176453856,0.4061,0.08480900176453854,22.292450927089988,9.052964321491244,0.38,False,-9.432964321491244,68251.96,68211.46,0.0004630966264386,895.8634678276331
KXBTC15M-SYNTH-00071,2026-08-13 17:46:00+00:00,14,YES,0.3652,0.4907433242533573,0.3652,0.1255433242533573,24.530763083998714,8.958634678276331,0.4,False,-9.358634678276331,67934.9,67878.1,0.0005388682712606,886.5048331493568
KXBTC15M-SYNTH-00072,2026-08-13 18:01:00+00:00,14,NO,0.3943,0.49176635534783464,0.3943,0.11393364465216538,22.483003630468094,8.865048331493568,0.38,True,13.237955298974525,67719.18,67764.09,0.0003077315629555,899.7427884483313
KXBTC15M-SYNTH-00073,2026-08-13 18:18:00+00:00,12,YES,0.4307,0.49102863018031284,0.4307,0.060328630180312814,20.89024352097356,8.997427884483313,0.36,False,-9.357427884483313,67476.24,67448.08,0.0004615576345304,890.385360563848
KXBTC15M-SYNTH-00074,2026-08-13 18:33:00+00:00,12,NO,0.445,0.4915461663925237,0.445,0.0634538336074763,20.008659787951643,8.903853605638481,0.35,True,10.75480618231316,67426.79,67449.8,0.0003923273694026,901.1401667461612
KXBTC15M-SYNTH-00075,2026-08-13 18:46:00+00:00,14,YES,0.241,0.49018443522159794,0.241,0.24918443522159794,37.39170816374113,9.011401667461612,0.48,True,27.900306496279516,67298.04,67186.65,0.0006764453165592,929.0404732424407
KXBTC15M-SYNTH-00076,2026-08-13 19:05:00+00:00,10,YES,0.1273,0.4897707889849327,0.1273,0.3624707889849327,72.98039852650753,9.290404732424408,0.57,False,-9.860404732424408,67373.69,67221.43,0.0008337442171996,919.1800685100163
KXBTC15M-SYNTH-00077,2026-08-13 19:18:00+00:00,12,YES,0.3133,0.4905812440886454,0.3133,0.17728124408864537,29.33865523491913,9.191800685100164,0.45,True,19.696854549818966,67217.6,67145.45,0.0004284524475053,938.8769230598352
KXBTC15M-SYNTH-00078,2026-08-13 19:31:00+00:00,14,NO,0.3792,0.4918268650303624,0.3792,0.1289731349696377,24.759412527949245,9.388769230598353,0.41,True,14.960643297350892,67287.24,67337.86,0.0004534267514205,953.8375663571861
KXBTC15M-SYNTH-00079,2026-08-13 19:46:00+00:00,14,NO,0.4379,0.49159229491010015,0.4379,0.07050770508989984,21.782086466252252,9.53837566357186,0.38,False,-9.918375663571862,67189.53,67217.02,0.000722922968415,943.9191906936143
KXBTC15M-SYNTH-00080,2026-08-13 20:01:00+00:00,14,NO,0.3804,0.4918218599091086,0.3804,0.12777814009089133,24.813858851041385,9.439191906936143,0.41,False,-9.849191906936143,67483.14,67533.43,0.0005485462741782,934.0699987866781
KXBTC15M-SYNTH-00081,2026-08-13 20:18:00+00:00,12,YES,0.3705,0.4908051003635309,0.3705,0.12030510036353093,25.211066094107373,9.340699987866781,0.42,False,-9.760699987866781,67763.0,67712.58,0.0008233323162957,924.3092987988113
KXBTC15M-SYNTH-00082,2026-08-13 20:31:00+00:00,14,NO,0.3774,0.4918341643789865,0.3774,0.13076583562101346,24.49150235290968,9.243092987988113,0.41,False,-9.653092987988114,67599.05,67650.65,0.0005707716673165,914.6562058108232
KXBTC15M-SYNTH-00083,2026-08-13 20:46:00+00:00,14,NO,0.3092,0.4921224861285504,0.3092,0.19867751387144955,29.58137793696065,9.146562058108232,0.45,True,19.98481587885242,67677.46,67757.78,0.0008516374559959,934.6410216896755
KXBTC15M-SYNTH-00084,2026-08-13 21:01:00+00:00,14,YES,0.3628,0.4907339430240235,0.3628,0.1279339430240235,25.76188042143538,9.346410216896755,0.42,False,-9.766410216896755,67412.41,67355.09,0.0003806096030548,924.8746114727788
KXBTC15M-SYNTH-00085,2026-08-13 21:18:00+00:00,12,NO,0.3724,0.49181362461766637,0.3724,0.13578637538233368,24.83551588272768,9.248746114727789,0.41,False,-9.658746114727789,67363.6,67413.07,0.0007496938087837,915.215865358051
KXBTC15M-SYNTH-00086,2026-08-13 21:37:00+00:00,8,NO,0.3943,0.49165441592574965,0.3943,0.11404558407425036,23.211155601269365,9.15215865358051,0.39,False,-9.542158653580511,67485.0,67518.83,0.0003927356648515,905.6737067044705
KXBTC15M-SYNTH-00087,2026-08-13 21:46:00+00:00,14,YES,0.358,0.49071396277993196,0.358,0.13271396277993197,25.298148231968455,9.056737067044706,0.41,True,15.831411164923747,67567.8,67508.37,0.0003887872530197,921.5051178693943
KXBTC15M-SYNTH-00088,2026-08-13 22:01:00+00:00,14,YES,0.3542,0.4906972238496284,0.3542,0.13649722384962837,26.016519420366865,9.215051178693944,0.42,False,-9.635051178693944,67608.34,67547.28,0.0007349531020284,911.8700666907004
KXBTC15M-SYNTH-00089,2026-08-13 22:16:00+00:00,14,YES,0.3939,0.4908606626692396,0.3939,0.09696066266923964,23.149785902277237,9.118700666907003,0.39,True,13.641085235370236,67476.41,67431.55,0.0002608706748874,925.5111519260706
KXBTC15M-SYNTH-00090,2026-08-13 22:31:00+00:00,14,NO,0.3813,0.4918183540089955,0.3813,0.1268816459910045,24.27251906441308,9.255111519260707,0.41,False,-9.665111519260707,67482.59,67532.51,0.0004271692098532,915.84604040681
KXBTC15M-SYNTH-00091,2026-08-13 22:48:00+00:00,12,NO,0.1483,0.4928619203557085,0.1483,0.3588380796442915,61.75630751225961,9.1584604040681,0.55,False,-9.7084604040681,67549.81,67703.21,0.0006399861215312,906.1375800027419
KXBTC15M-SYNTH-00092,2026-08-13 23:03:00+00:00,12,YES,0.4246,0.49100629499427345,0.4246,0.06640629499427347,21.340969854044793,9.061375800027418,0.37,True,11.909594054017376,67773.76,67743.27,0.000533698593511,918.0471740567592
KXBTC15M-SYNTH-00093,2026-08-13 23:16:00+00:00,14,YES,0.3843,0.4908215995484263,0.3843,0.10652159954842633,23.888815354066075,9.180471740567592,0.4,False,-9.580471740567592,67841.4,67792.46,0.0005169043529458,908.4667023161916
KXBTC15M-SYNTH-00094,2026-08-13 23:31:00+00:00,14,NO,0.3218,0.4920673907905677,0.3218,0.1861326092094323,28.230786274586443,9.084667023161916,0.44,True,18.706119251424525,67617.89,67692.69,0.0009178563991265,927.1728215676161
KXBTC15M-SYNTH-00095,2026-08-13 23:46:00+00:00,14,YES,0.3821,0.49081258888438184,0.3821,0.10871258888438184,24.265187688239102,9.271728215676161,0.41,False,-9.681728215676161,67472.99,67423.43,0.0005470506423005,917.49109335194
KXBTC15M-SYNTH-00096,2026-08-14 00:05:00+00:00,10,NO,0.2775,0.4921184274895115,0.2775,0.23038157251048846,33.06274210277261,9.1749109335194,0.47,False,-9.6449109335194,67257.24,67336.73,0.0007414969294641,907.8461824184205
KXBTC15M-SYNTH-00097,2026-08-14 00:18:00+00:00,12,NO,0.3339,0.4919629135132555,0.3339,0.17413708648674453,27.189163893932935,9.078461824184206,0.43,False,-9.508461824184206,67447.13,67511.4,0.0006240534073656,898.3377205942363
KXBTC15M-SYNTH-00098,2026-08-14 00:35:00+00:00,10,YES,0.3197,0.4906673812465395,0.3197,0.17096738124653954,28.09939695321352,8.983377205942363,0.43,False,-9.413377205942362,67508.64,67444.82,0.0008098005888657,888.924343388294
KXBTC15M-SYNTH-00099,2026-08-14 00:46:00+00:00,14,NO,0.3557,0.49192364069406647,0.3557,0.15237635930593352,24.990844627165984,8.88924343388294,0.41,False,-9.29924343388294,67493.69,67554.06,0.0005526170181474,879.6250999544111
KXBTC15M-SYNTH-00100,2026-08-14 01:01:00+00:00,14,NO,0.4229,0.4916516803247073,0.4229,0.0854483196752927,20.79983683978272,8.796250999544112,0.36,True,11.643585840238607,67729.54,67763.11,0.0005215230935492,891.2686857946497
KXBTC15M-SYNTH-00101,2026-08-14 01:18:00+00:00,12,YES,0.4334,0.49103831882634796,0.4334,0.057638318826347956,20.56457512216543,8.912686857946497,0.36,True,11.291888264218933,67589.72,67562.49,0.0005534255731015,902.5605740588687
KXBTC15M-SYNTH-00102,2026-08-14 01:31:00+00:00,14,NO,0.3532,0.49193389349233024,0.3532,0.1548661065076697,25.553810137567066,9.025605740588688,0.41,True,16.118204396978378,67630.84,67692.35,0.0005565414312883,918.6787784558471
KXBTC15M-SYNTH-00103,2026-08-14 01:46:00+00:00,14,NO,0.1852,0.4927492619596421,0.1852,0.3220507380403579,49.60468566176281,9.186787784558472,0.53,False,-9.716787784558472,67607.78,67750.13,0.0007959500590164,908.9619906712886
KXBTC15M-SYNTH-00104,2026-08-14 02:03:00+00:00,12,YES,0.4294,0.49102352659534304,0.4294,0.06162352659534304,21.168187952288978,9.089619906712887,0.37,False,-9.459619906712886,67905.59,67876.79,0.0007125534936074,899.5023707645757
KXBTC15M-SYNTH-00105,2026-08-14 02:16:00+00:00,14,YES,0.4161,0.4909487277024094,0.4161,0.07484872770240936,21.61745663937937,8.995023707645757,0.37,False,-9.365023707645756,67819.77,67783.5,0.0005871478877367,890.13734705693
KXBTC15M-SYNTH-00106,2026-08-14 02:31:00+00:00,14,NO,0.362,0.4918980975862537,0.362,0.14610190241374632,24.589429476710777,8.9013734705693,0.4,False,-9.3013734705693,67731.74,67789.74,0.0003053229339374,880.8359735863608
KXBTC15M-SYNTH-00107,2026-08-14 02:46:00+00:00,14,NO,0.4344,0.4916058686574661,0.4344,0.07399413134253396,20.277071215155633,8.808359735863608,0.35,True,11.118711479292026,67855.77,67884.9,0.0008134061125281,891.9546850656528
KXBTC15M-SYNTH-00108,2026-08-14 03:01:00+00:00,14,YES,0.3847,0.4908229905927874,0.3847,0.1061229905927874,23.185720953097295,8.919546850656529,0.39,True,13.876174102440764,67708.84,67660.14,0.0005503134485164,905.8308591680936
KXBTC15M-SYNTH-00109,2026-08-14 03:22:00+00:00,8,NO,0.4357,0.49153036657715077,0.4357,0.07276963342284926,20.790242349508695,9.058308591680937,0.36,True,11.371933757827758,67867.12,67888.78,0.0002943766700729,917.2027929259214
KXBTC15M-SYNTH-00110,2026-08-14 03:31:00+00:00,14,YES,0.258,0.49026839575075515,0.258,0.23226839575075514,35.55049584984191,9.172027929259214,0.48,False,-9.652027929259214,67825.51,67721.59,0.0006402853366485,907.5507649966621
